2024-05-05 02:17:56 [1714893476] : running TPC-DS benchmark
2024-05-05 02:17:56 [1714893476] : running queries defined in TPC-DS benchmark
2024-05-05 02:17:56 [1714893476] :   running query 2
2024-05-05 02:24:04 [1714893844] :     query 92 finished OK (1 seconds)
2024-05-05 02:24:04 [1714893844] :   running query 93
2024-05-05 02:24:05 [1714893845] :     query 93 finished OK (1 seconds)
2024-05-05 02:24:05 [1714893845] :   running query 94
2024-05-05 02:24:06 [1714893847] :     query 94 finished OK (1 seconds)
2024-05-05 02:24:07 [1714893847] :   running query 95
2024-05-05 02:24:26 [1714893866] :     query 95 finished OK (10 seconds)
2024-05-05 02:24:26 [1714893866] :   running query 96
2024-05-05 02:24:28 [1714893868] :     query 96 finished OK (1 seconds)
2024-05-05 02:24:28 [1714893868] :   running query 97
2024-05-05 02:24:29 [1714893869] :     query 97 finished OK (1 seconds)
2024-05-05 02:24:29 [1714893869] :   running query 98
2024-05-05 02:24:30 [1714893870] :     query 98 finished OK (1 seconds)
2024-05-05 02:24:30 [1714893870] :   running query 99
2024-05-05 02:24:31 [1714893871] :     query 99 finished OK (1 seconds)
2024-05-05 02:24:31 [1714893871] : finished TPC-DS benchmark
